population,species,scaled_size,scaled_n,normal_better,mean_size,population_n,dat,model_fit,vector_icon
Trachurus novaezelandiae__-32_153,Trachurus novaezelandiae,0.8627517198930207,0.6341606697018651,TRUE,14.488525159416628,63356,rls,TRUE,FALSE
Trachurus novaezelandiae__-32_153,Trachurus novaezelandiae,1.0353020638716248,1,TRUE,14.488525159416628,63356,rls,TRUE,FALSE
Trachurus novaezelandiae__-32_153,Trachurus novaezelandiae,1.380402751828833,0.7424976746463015,TRUE,14.488525159416628,63356,rls,TRUE,FALSE
Trachurus novaezelandiae__-32_153,Trachurus novaezelandiae,1.7255034397860414,0.06021442208841239,TRUE,14.488525159416628,63356,rls,TRUE,FALSE
Trachurus novaezelandiae__-32_153,Trachurus novaezelandiae,2.0706041277432496,0.00264355999412542,TRUE,14.488525159416628,63356,rls,TRUE,FALSE
Chrysiptera notialis__-32_159,Chrysiptera notialis,0.4569073893001816,0.3797540029569977,TRUE,5.471568327728524,62149,rls,TRUE,FALSE
Chrysiptera notialis__-32_159,Chrysiptera notialis,0.9138147786003632,1,TRUE,5.471568327728524,62149,rls,TRUE,FALSE
Chrysiptera notialis__-32_159,Chrysiptera notialis,1.3707221679005448,0.4165277297178269,TRUE,5.471568327728524,62149,rls,TRUE,FALSE
Chrysiptera notialis__-32_159,Chrysiptera notialis,1.8276295572007264,0.14429519645160274,TRUE,5.471568327728524,62149,rls,TRUE,FALSE
Chrysiptera notialis__-32_159,Chrysiptera notialis,2.284536946500908,0.01447041429425272,TRUE,5.471568327728524,62149,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,0.24907289324428636,0.0017694531958051,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,0.4981457864885727,0.10508825687281516,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,0.747218679732859,1,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,0.9962915729771454,0.5885373958827845,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,1.2453644662214318,0.4854343791808726,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,1.494437359465718,0.3790514004574684,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,1.9925831459542909,0.00245997151611928,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Atypichthys strigatus__-30_153,Atypichthys strigatus,2.4907289324428636,4.3157395019636617e-5,TRUE,10.037222306435584,59373,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,0.1781463503705169,0.01247489807095478,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,0.3562927007410338,0.05805391590093105,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,0.5344390511115508,0.41666159556988985,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,0.7125854014820676,0.5674557293251384,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,0.8907317518525846,1,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,1.0688781022231015,0.6154080204466622,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,1.4251708029641352,0.6595874155662387,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,1.7814635037051691,0.20683989533256253,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,2.137756204446203,0.02513235562587476,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Trachurus novaezelandiae__-34_151,Trachurus novaezelandiae,2.4940489051872365,6.085316132173066e-4,TRUE,14.0334056510301,58538,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,0.14726778536872043,0.00295103957075788,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,0.29453557073744085,0.01292197630225799,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,0.4418033561061613,0.02338475296221775,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,0.5890711414748817,0.05070422535211268,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,0.7363389268436021,0.29532752067963336,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,0.8836067122123226,1,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,1.1781422829497634,0.9938743572546388,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,1.4726778536872045,0.12787838139950816,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,1.7672134244246451,0.00223563603845293,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Scorpis lineolata__-32_153,Scorpis lineolata,2.061748995162086,5.365526492287056e-4,TRUE,16.975878286895178,56132,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,0.2391020723075389,0.07655571635311144,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,0.4782041446150778,0.1389290882778582,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,0.7173062169226168,0.4372889532079112,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,0.9564082892301556,1,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,1.1955103615376943,0.6410516160154366,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,1.4346124338452335,0.34283646888567293,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,1.9128165784603113,0.02146647370959961,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Schuettea scalaripinnis__-33_152,Schuettea scalaripinnis,2.391020723075389,0.00289435600578871,TRUE,10.455785580914744,55163,rls,TRUE,FALSE
Chlorurus sordidus__-23_114,Chlorurus sordidus,0.22678755357676844,0.28776394152680024,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,0.4535751071535369,1,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,0.6803626607303054,0.994224869157192,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,0.9071502143070738,0.6804728388377549,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,1.1339377678838425,0.5528785417794622,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,1.3607253214606108,0.5776935571196535,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,1.8143004286141475,0.5215665042411117,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,2.2678755357676845,0.23235878000360943,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,2.7214506429212215,0.06235336581844433,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,3.1750257500747585,0.0147987727846959,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,3.628600857228295,0.00315827467966071,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Chlorurus sordidus__-23_114,Chlorurus sordidus,4.535751071535369,9.023641941887746e-5,FALSE,11.02353264353081,54605,rls,TRUE,TRUE
Pomacentrus moluccensis__-23_114,Pomacentrus moluccensis,0.5100316282289153,0.2715465695135857,FALSE,4.90165680250311,53054,rls,TRUE,FALSE
Pomacentrus moluccensis__-23_114,Pomacentrus moluccensis,1.0200632564578307,1,FALSE,4.90165680250311,53054,rls,TRUE,FALSE
Pomacentrus moluccensis__-23_114,Pomacentrus moluccensis,1.530094884686746,0.19487165225130015,FALSE,4.90165680250311,53054,rls,TRUE,FALSE
Pomacentrus moluccensis__-23_114,Pomacentrus moluccensis,2.0401265129156614,0.00856578691214506,FALSE,4.90165680250311,53054,rls,TRUE,FALSE
Pomacentrus moluccensis__-23_114,Pomacentrus moluccensis,2.5501581411445766,5.005979364240621e-4,FALSE,4.90165680250311,53054,rls,TRUE,FALSE
Parapriacanthus elongatus__-36_138,Parapriacanthus elongatus,0.6622477772453815,1,NA,3.7750221078864863,49756,rls,FALSE,FALSE
Parapriacanthus elongatus__-36_138,Parapriacanthus elongatus,1.324495554490763,0.7947330853901349,NA,3.7750221078864863,49756,rls,FALSE,FALSE
Parapriacanthus elongatus__-36_138,Parapriacanthus elongatus,1.9867433317361445,0.06480333596303392,NA,3.7750221078864863,49756,rls,FALSE,FALSE
Parapriacanthus elongatus__-36_138,Parapriacanthus elongatus,2.648991108981526,0.00965475787970998,NA,3.7750221078864863,49756,rls,FALSE,FALSE
Neopomacentrus bankieri__-18_146,Neopomacentrus bankieri,0.5172912946546495,0.42003799338633646,TRUE,4.832866947179215,48958,rls,TRUE,FALSE
Neopomacentrus bankieri__-18_146,Neopomacentrus bankieri,1.034582589309299,1,TRUE,4.832866947179215,48958,rls,TRUE,FALSE
Neopomacentrus bankieri__-18_146,Neopomacentrus bankieri,1.5518738839639483,0.2996200661366355,TRUE,4.832866947179215,48958,rls,TRUE,FALSE
Neopomacentrus bankieri__-18_146,Neopomacentrus bankieri,2.069165178618598,0.00263842960669809,TRUE,4.832866947179215,48958,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,0.24803835201081725,0.3409955966863199,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,0.4960767040216345,0.4597358011791925,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,0.7441150560324516,0.3871930741100082,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,0.9921534080432688,0.7520710500783641,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,1.2401917600540862,1,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,1.4882301120649033,0.6303455481752369,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,1.9843068160865376,0.04022688260317934,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Pempheris compressa__-35_151,Pempheris compressa,2.4803835201081723,0.00373162176281812,TRUE,10.079086478896505,48428,rls,TRUE,FALSE
Trachinops caudimaculatus__-41_146,Trachinops caudimaculatus,0.47378135584900105,0.3718232465847516,FALSE,5.276695608927202,48257,rls,TRUE,FALSE
Trachinops caudimaculatus__-41_146,Trachinops caudimaculatus,0.947562711698002,1,FALSE,5.276695608927202,48257,rls,TRUE,FALSE
Trachinops caudimaculatus__-41_146,Trachinops caudimaculatus,1.421344067547003,0.3720522017858506,FALSE,5.276695608927202,48257,rls,TRUE,FALSE
Trachinops caudimaculatus__-41_146,Trachinops caudimaculatus,1.895125423396004,0.08944516522933679,FALSE,5.276695608927202,48257,rls,TRUE,FALSE
Trachinops caudimaculatus__-41_146,Trachinops caudimaculatus,2.368906779245006,0.00797527283828131,FALSE,5.276695608927202,48257,rls,TRUE,FALSE
Trachinops caudimaculatus__-41_146,Trachinops caudimaculatus,2.842688135094006,7.631840036632832e-5,FALSE,5.276695608927202,48257,rls,TRUE,FALSE
Trachinops caudimaculatus__-41_146,Trachinops caudimaculatus,3.790250846792008,7.631840036632832e-5,FALSE,5.276695608927202,48257,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,0.25365390277368854,0.06803594351732992,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,0.5073078055473771,0.7513295433706216,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,0.7609617083210657,0.9819365486887952,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,1.0146156110947542,1,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,1.2682695138684428,0.6950302585732624,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,1.5219234166421314,0.5240234733174399,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,2.0292312221895084,0.14707500458463232,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Pseudolabrus luculentus__-32_159,Pseudolabrus luculentus,2.5365390277368856,0.01934714835870163,TRUE,9.85594927837761,45661,rls,TRUE,FALSE
Schuettea scalaripinnis__-30_153,Schuettea scalaripinnis,0.246444705665422,0.00830151087497924,TRUE,10.144263368327527,42769,rls,TRUE,FALSE
Schuettea scalaripinnis__-30_153,Schuettea scalaripinnis,0.492889411330844,0.05074990314903979,TRUE,10.144263368327527,42769,rls,TRUE,FALSE
Schuettea scalaripinnis__-30_153,Schuettea scalaripinnis,0.73933411699626606,1,TRUE,10.144263368327527,42769,rls,TRUE,FALSE
Schuettea scalaripinnis__-30_153,Schuettea scalaripinnis,0.985778822661688,0.5886878078476949,TRUE,10.144263368327527,42769,rls,TRUE,FALSE
Schuettea scalaripinnis__-30_153,Schuettea scalaripinnis,1.23222352832711,0.3715202833582379,TRUE,10.144263368327527,42769,rls,TRUE,FALSE
Schuettea scalaripinnis__-30_153,Schuettea scalaripinnis,1.4786682339925321,0.24970944711937573,TRUE,10.144263368327527,42769,rls,TRUE,FALSE
Schuettea scalaripinnis__-30_153,Schuettea scalaripinnis,1.971557645323376,0.0980131717305883,TRUE,10.144263368327527,42769,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,0.1912991545510535,0.00375047837734404,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,0.382598309102107,0.02694221201683888,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,0.5738974636531606,0.32039800995024875,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,0.7651966182042141,0.6949866054343666,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,0.9564957727552678,1,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,1.1477949273063213,0.6785304247990815,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,1.5303932364084285,0.3158821278224263,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,1.9129915455105355,0.08511289705319557,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,2.2955898546126425,0.00972062763107539,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Caesioperca lepidoptera__-38_149,Caesioperca lepidoptera,2.6781881637147498,0.00283199387676999,FALSE,13.068536585365852,41000,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,0.22113685960719112,0.06202191440975811,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,0.44227371921438224,0.30390738060781475,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,0.6634105788215734,0.9879057266900972,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,0.8845474384287645,1,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,1.1056842980359556,0.5954103783336779,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,1.3268211576431468,0.9013851560884846,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,1.769094876857529,0.24498656191854457,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,2.211368596071911,0.0424850113706843,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Trachurus novaezelandiae__-38_150,Trachurus novaezelandiae,2.6536423152862936,0.04134794293983874,TRUE,11.305216165413537,40432,rls,TRUE,FALSE
Dascyllus trimaculatus__-30_153,Dascyllus trimaculatus,0.35803686702051357,0.2990296971478977,TRUE,6.9825211599138575,39934,rls,TRUE,FALSE
Dascyllus trimaculatus__-30_153,Dascyllus trimaculatus,0.7160737340410271,0.5235518965010291,TRUE,6.9825211599138575,39934,rls,TRUE,FALSE
Dascyllus trimaculatus__-30_153,Dascyllus trimaculatus,1.0741106010615409,1,TRUE,6.9825211599138575,39934,rls,TRUE,FALSE
Dascyllus trimaculatus__-30_153,Dascyllus trimaculatus,1.4321474680820545,0.4345780652749192,TRUE,6.9825211599138575,39934,rls,TRUE,FALSE
Dascyllus trimaculatus__-30_153,Dascyllus trimaculatus,1.790184335102568,0.0726845045574831,TRUE,6.9825211599138575,39934,rls,TRUE,FALSE
Dascyllus trimaculatus__-30_153,Dascyllus trimaculatus,2.1482212021230813,0.01852396354013525,TRUE,6.9825211599138575,39934,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,0.19779745524335632,0.02304201779715952,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,0.39559491048671264,0.0157345748128941,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,0.5933923657300689,0.11220460840355943,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,0.7911898209734253,0.40733101538098887,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,0.9889872762167816,1,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,1.186784731460138,0.679238611585833,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,1.5823796419468503,0.03571218103600684,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Atypichthys strigatus__-32_153,Atypichthys strigatus,1.977974552433563,0.02251163887088219,TRUE,12.639191929563363,38957,rls,TRUE,FALSE
Neoglyphidodon polyacanthus__-32_159,Neoglyphidodon polyacanthus,0.26550645207468454,0.08012655433742918,TRUE,9.415967033813448,38949,rls,TRUE,FALSE
Neoglyphidodon polyacanthus__-32_159,Neoglyphidodon polyacanthus,0.5310129041493691,0.3310278861010963,TRUE,9.415967033813448,38949,rls,TRUE,FALSE
Neoglyphidodon polyacanthus__-32_159,Neoglyphidodon polyacanthus,0.7965193562240537,0.7218747700684276,TRUE,9.415967033813448,38949,rls,TRUE,FALSE
Neoglyphidodon polyacanthus__-32_159,Neoglyphidodon polyacanthus,1.0620258082987382,1,TRUE,9.415967033813448,38949,rls,TRUE,FALSE
Neoglyphidodon polyacanthus__-32_159,Neoglyphidodon polyacanthus,1.3275322603734228,0.5107056140092708,TRUE,9.415967033813448,38949,rls,TRUE,FALSE
Neoglyphidodon polyacanthus__-32_159,Neoglyphidodon polyacanthus,1.5930387124481074,0.22205871532631888,TRUE,9.415967033813448,38949,rls,TRUE,FALSE
Coris auricularis__-32_116,Coris auricularis,0.23009137790645073,0.04552382887917895,FALSE,10.86524850581944,38148,rls,TRUE,FALSE
Coris auricularis__-32_116,Coris auricularis,0.46018275581290147,0.5393760796667005,FALSE,10.86524850581944,38148,rls,TRUE,FALSE
Coris auricularis__-32_116,Coris auricularis,0.6902741337193522,1,FALSE,10.86524850581944,38148,rls,TRUE,FALSE
Coris auricularis__-32_116,Coris auricularis,0.9203655116258028,0.93537242150188,FALSE,10.86524850581944,38148,rls,TRUE,FALSE
Coris auricularis__-32_116,Coris auricularis,1.1504568895322536,0.5810385123463063,FALSE,10.86524850581944,38148,rls,TRUE,FALSE
