population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,col
Acanthurus albipectoralis__Acanthurus albipectoralis,19.4064708143516,20.164442320334913,21.9245880236029,23.255641207932097,23.710914008676394,6.011312368655379,6.214358214305705,7.224118293489592,9.178885132454566,10.50814892243888,-39.983471346125455,rls,2.431735263398021,2.5312018574544064,2.8280958477058036,3.01497180948091,3.064459775810494,0.4532623112217137,0.49072244893885125,0.6575069472708039,0.9491442269157744,1.1077087976738604,-55.46860084404832,20.0005509590514,20.562278218184073,22.027280388103236,23.37913155068177,23.77883611656166,0.27023775400607813,0.2787506340107236,0.3246814371097512,0.41173643132566135,0.45567304181687407,16.029764065368703,17.11218373718705,21.10635724049526,26.798620385656175,29.92562021655964,0.47757046694053135,0.5218020687385345,0.735405339503182,1.2090315275807677,1.5527541960159923,1345,Acanthurus albipectoralis,FALSE,FALSE,TRUE,normal,0.3246814371097512,21.28996282527881,rls_norm
Acanthurus auranticavus__Acanthurus auranticavus,24.30629302418295,24.601135588684564,25.368709541510544,26.13593782893408,26.39103549559815,4.6184242761495105,4.74068525241696,5.271989162892225,6.071019064772208,6.361873087950233,-24.588562983996837,rls,3.081220358551913,3.1121142419759136,3.182515240941024,3.22702476173424,3.2389819032449925,0.2022325462192582,0.2092078949935759,0.2486907397813277,0.3145619923567735,0.34337111775076234,-35.83440203097756,24.30667057181412,24.60170418969024,25.36877032987382,26.13639850806629,26.393179140856617,0.18072902224779716,0.18685384887452067,0.2078081968202765,0.23940089551178104,0.25273268951225303,22.8220274256203,23.437693621887707,24.86596309402573,25.995380421432458,26.419852009744,0.20431799955677504,0.21151805571796628,0.2525859465571272,0.3225062270959911,0.3537453651254064,1244,Acanthurus auranticavus,FALSE,FALSE,TRUE,normal,0.2078081968202765,25.295418006430868,rls_norm
Acanthurus blochii__Acanthurus blochii,24.990797243950624,25.584487160894422,26.902912346163372,27.836821973227245,28.039662154246074,5.771791653595533,5.968503327441941,6.853019530410759,8.377246577662449,9.084103945273908,-47.712673220585586,rls,2.8112232016946384,2.874188996725169,3.0417326748455755,3.170725484468916,3.201528887531857,0.3940350282823841,0.4138723482224217,0.5111733303887009,0.6560021782389035,0.7076527632385127,-63.02782319283226,25.0587974700655,25.61789048737946,26.913362189432796,27.83964480692839,28.047957679541337,0.21120318427636683,0.2183524614396075,0.25473974428012314,0.3182566414383142,0.3471042993295355,19.911934200899925,20.74045117832553,23.92825278648244,27.409078471842896,28.816082126986736,0.40983631108698027,0.43224444757250224,0.5464566105508997,0.7333338434029838,0.8062228709564262,3651,Acanthurus blochii,FALSE,FALSE,TRUE,normal,0.25473974428012314,27.502738975623117,rls_norm
Acanthurus dussumieri__Acanthurus dussumieri,18.582984181037087,19.909435800840303,22.657861888993786,24.68278744856403,25.23206831327562,10.061607334052054,10.361156521622304,11.760609975994644,13.918332317042392,14.921448167350448,-56.89053021338728,rls,2.5860008601783546,2.642552300652572,2.8228492805525978,2.9747974383103934,3.01949999409834,0.5337025958811137,0.5578945032139473,0.657322790991444,0.7939508046518226,0.8455986683329367,-72.94206764580619,21.442151396776232,21.953977389439956,23.645262905555633,25.26097388106803,25.66231396486221,0.3942700292194119,0.4073984207628444,0.4587121088372426,0.5268283939967018,0.550260243202526,17.379041956211964,18.14174440268379,20.98368219236533,24.317779687251395,25.3216778087896,0.5740620496569094,0.604256054769812,0.7351516520199233,0.9371673606249084,1.021891656985784,2858,Acanthurus dussumieri,FALSE,FALSE,TRUE,normal,0.4587121088372426,23.92669699090273,rls_norm
Acanthurus grammoptilus__Acanthurus grammoptilus,21.471075963459633,21.950306124818436,23.009933155929993,23.95099818056352,24.249233141367093,5.577524623610881,5.723224208662165,6.522005291843964,8.148227555845985,9.083032612675172,-63.652908039122,rls,2.827260444881729,2.867709025409437,2.980768902132536,3.06791782311891,3.091760719449645,0.3403051976194557,0.3564021631696133,0.4257410817147432,0.524609095743703,0.5651225797526127,-74.6818021429181,21.661207991401636,22.03689197929705,23.038927409935244,23.98571930165667,24.28776013409048,0.23922541714314083,0.24566075276377491,0.2822949586004381,0.35279587394467404,0.387982182788013,18.94461110822301,19.59310517355924,21.56861765681571,23.641436179736907,24.500628487375003,0.3503995715612787,0.3680252262097158,0.4457817584853646,0.5628617680711963,0.6133934650495075,16240,Acanthurus grammoptilus,FALSE,FALSE,TRUE,normal,0.2822949586004381,23.33974753694581,rls_norm
Acanthurus lineatus__Acanthurus lineatus,20.561866690507237,20.759754978357584,21.49928022661352,22.253867602241613,22.48574142609508,5.419214762018345,5.534344584564391,5.99251442504365,6.605211457600798,6.8360928350428205,-43.62034165460085,rls,2.858781278859495,2.883225423062851,2.957649288323742,3.0135447313520043,3.028636025172869,0.29978275517894226,0.307667847107178,0.3461447341272105,0.4018585507659004,0.4214633813931151,-55.845363991531585,20.57633125561256,20.774723405284604,21.509995505774143,22.26416098883737,22.501331062775403,0.2517090266387851,0.25724358473892,0.2775948448633644,0.3054121247082238,0.31640525226096033,18.773977568198763,19.15864293232818,20.463633002256557,21.597839462567904,21.948943400421005,0.3066459235267093,0.3150944137680901,0.35677669589498495,0.4186419138337646,0.4408911071675855,5669,Acanthurus lineatus,FALSE,FALSE,TRUE,normal,0.2775948448633644,21.39795378373611,rls_norm
Acanthurus nigricans__Acanthurus nigricans,14.298231420923583,14.448764549031836,15.00875618901593,15.679516719388284,15.920574009730542,3.809574178755907,3.904630788561135,4.276656173124664,4.831391902067666,5.065357394727068,-38.75404700125011,rls,2.598272083879382,2.609381516799194,2.642147883951681,2.6713364999212392,2.6804742303220053,0.268104394141994,0.27320775489619464,0.29308603579124015,0.3173183577650638,0.32840449370456354,-41.00529097258595,14.321762506654768,14.468679989646562,15.023174241506393,15.694265972973822,15.936775455650588,0.2542122226720772,0.2604974289164319,0.28306201534285963,0.3170816653188988,0.33037091511624217,14.071853892749122,14.218560795278323,14.66036357632322,15.08829822825598,15.235185777912582,0.2729951589250402,0.27838615582349086,0.299494116627416,0.3254762494378772,0.3374612668613848,7227,Acanthurus nigricans,FALSE,FALSE,TRUE,normal,0.28306201534285963,14.693164521931646,rls_norm
Acanthurus nigricauda__Acanthurus nigricauda,24.111355534036665,24.49612246125504,25.5190032328831,26.406695483167702,26.65237222460015,6.52828441547697,6.669601162232488,7.324939210021892,8.264916624722236,8.652193336898023,-47.20567429251568,rls,2.861789459963686,2.9077582240142195,3.04355370284446,3.1520076415234843,3.1753397043168823,0.3605329455471113,0.3801407030171184,0.457141014815074,0.5571806188070616,0.5953057294288906,-63.67178430203412,24.179095740308135,24.532638191774883,25.53598702622184,26.416830567565427,26.662089968135874,0.2530212501994738,0.258666161650638,0.2859469768720312,0.32482611291429714,0.3402608156330965,19.90072282780599,20.68788395454941,23.292143161081245,25.93572049725259,26.67369926005514,0.3725723658308768,0.39429650291278,0.48209726345139,0.6033565493529122,0.6521574950512372,3712,Acanthurus nigricauda,FALSE,FALSE,TRUE,normal,0.2859469768720312,25.54822198275862,rls_norm
Acanthurus nigrofuscus__Acanthurus nigrofuscus,5.9578841948367085,7.468656455960757,10.096398805690944,11.33129502740208,11.752430949541267,4.193496458148364,4.403941635600508,5.595538551075249,8.231476120639451,9.165378455300106,-65.06391499895511,rls,2.208587082279287,2.2228750309094396,2.2603264623817547,2.3001535632715022,2.3120377758027315,0.33453702576413613,0.34048436759767475,0.36586639847923097,0.4026885154561724,0.41700713559588715,-61.944857279929586,9.745570602657931,9.995384837545954,10.80540640553932,12.035708534074388,12.51827809058945,0.3754902107488458,0.38869195642650795,0.45797533574358823,0.5735213331525915,0.603946967581741,9.789583428641455,9.907534601918318,10.258988479112322,10.674271954282732,10.81956048323999,0.34411889732670287,0.35059495311291666,0.37845835002199846,0.4195784671598331,0.43581023210037184,61990,Acanthurus nigrofuscus,FALSE,FALSE,FALSE,lognormal,0.37845835002199846,10.11582513308598,rls_lnorm
Acanthurus nigroris__Acanthurus nigroris,10.392330917031137,10.559345076662336,10.964812821291272,11.523316669668414,11.747369570176344,2.6098525027802184,2.6742931770570824,3.0020556994563763,4.053009136464553,4.746022791201067,-31.95610252420945,rls,2.302402680842166,2.313601681478482,2.3443466754890014,2.372338936151789,2.3820181968280623,0.24380351490228128,0.24918585901605303,0.27007908443380946,0.30940950244465737,0.3312741099134898,-34.480179176966644,10.495160605591764,10.615103515696712,10.983569241035193,11.578840592504804,11.876403744332512,0.23879092755478237,0.24467747452516653,0.27198960536369043,0.3505359867726623,0.397641548106009,10.417247251667728,10.524434225409763,10.823658353048206,11.139927706098405,11.275521404927956,0.2474717112069816,0.25310457939765035,0.2750798285468457,0.31696461223269806,0.3405740868857175,2601,Acanthurus nigroris,FALSE,FALSE,TRUE,normal,0.27198960536369043,10.81122645136486,rls_norm
Acanthurus olivaceus__Acanthurus olivaceus,15.187428043989716,16.11905511315372,18.244463134397513,19.682045338799977,20.030425197247375,6.670960499344882,6.930862430164841,7.879203861184712,9.268902015747964,9.836096692411044,-46.69150768858984,rls,2.2685314826444833,2.3422015330172616,2.5629470781262076,2.7355753727755796,2.7792811899628695,0.46751283105403085,0.4926693924695952,0.6035539299714712,0.7692995702634023,0.8371895167507067,-62.70504799706249,16.432643670308977,17.00830126803348,18.58066885399784,19.846629836199583,20.176393453679697,0.337928083147064,0.3528501053974321,0.4059393295593061,0.4740972842992402,0.5013206772253112,12.47706362351827,13.085155973649504,15.66456414594741,18.299174966974455,19.255084664178213,0.4942609972295952,0.5241332328434795,0.6629278996980869,0.8984864885490909,1.0077392119949755,3018,Acanthurus olivaceus,FALSE,FALSE,TRUE,normal,0.4059393295593061,19.150927766732934,rls_norm
Acanthurus pyroferus__Acanthurus pyroferus,15.11096899132533,15.315600842953367,15.912985945994876,16.497697872097607,16.673196814036917,4.863840117934072,4.963040173261692,5.315539309560768,5.78187671747218,5.9480640528582445,-30.794360602980127,rls,2.386226550264237,2.4399551557571626,2.589069016638075,2.689821916375995,2.710908684369426,0.3498455175163727,0.36720802334872166,0.4396763504283333,0.5575170593244825,0.6077395960062844,-48.42760763076124,15.202906823437292,15.403465876467342,15.975278982982928,16.53523468404081,16.717215283748033,0.29919320613577494,0.30550388512166105,0.3284189168301126,0.3579963459391805,0.3676369263165293,12.485417325559874,13.043808706091538,14.682552258370428,16.149393574048926,16.567570754697236,0.36082810806837934,0.379941647777284,0.4618065262931387,0.6037804026926685,0.6684236428415405,2024,Acanthurus pyroferus,FALSE,FALSE,TRUE,normal,0.3284189168301126,16.020256916996047,rls_norm
Acanthurus thompsoni__Acanthurus thompsoni,17.786581266972295,18.10131843043538,19.054624625333027,19.972713148069648,20.23760236409592,4.7767616523628185,4.912405710516894,5.4902516445369685,6.331525113212558,6.681419654166574,-30.835507146954395,rls,2.6724687399785867,2.7107568041864414,2.8156755798541835,2.900396659353103,2.9251083453380646,0.3053015158951442,0.3174568276306086,0.37398743161802395,0.46147658094463534,0.49411639440194377,-41.57102861752588,17.84444635509964,18.14229607614367,19.07323586578783,19.9788969597211,20.24483494061587,0.24713148068647545,0.2550171135458304,0.2874652994783935,0.33162232842255257,0.34940421259308946,15.862620737730865,16.352347468660035,17.947900284630933,19.498056321261213,20.064694994898083,0.3125558284122664,0.32562555460054593,0.38745368965343857,0.4871713688256095,0.5258679396978115,1189,Acanthurus thompsoni,FALSE,FALSE,TRUE,normal,0.2874652994783935,19.497476871320437,rls_norm
Acanthurus triostegus__Acanthurus triostegus,15.147394858077984,15.40319389223098,16.145538985165814,16.892368860037166,17.146523606804134,3.793752221518999,3.909332783187113,4.449198048823451,5.375884478707793,5.720320333253898,-50.02855873865171,rls,2.376947136808365,2.4418447288251928,2.6164466091054397,2.7252051855716415,2.74970172567445,0.3076317404694453,0.32905339429360003,0.431310376571391,0.5820593971375542,0.6433822729962245,-64.61457015398244,15.191789939748697,15.436077478521891,16.165334083499463,16.91636553998575,17.165793304018482,0.23585056450790584,0.24311007217187108,0.27434111604241074,0.3267298748713793,0.34732272595122127,12.552406419660713,13.146248828918116,15.08598025239937,16.575161825286038,17.07268085308832,0.315055659138455,0.3381647777132921,0.4521689564580816,0.6350220904248394,0.7160778607234712,17312,Acanthurus triostegus,FALSE,FALSE,TRUE,normal,0.27434111604241074,15.957283964879853,rls_norm
Acanthurus xanthopterus__Acanthurus xanthopterus,17.35717848680726,21.03482988517985,27.307346636422068,30.53988612274118,31.32288173496453,9.253268157260337,9.696928215155344,12.112722504309898,17.267195266939048,19.989527012259952,-39.00130897909486,rls,2.53009618051065,2.6248760610026354,2.9213255130746028,3.1658254993468384,3.225674853229001,0.5969284613708276,0.6356496816053009,0.7841226733624903,1.028581275625517,1.143103203893053,-52.14643020733796,23.202288991295095,24.3490028649666,28.041243160414453,30.80376279636314,31.628393105167557,0.3110554713623962,0.32934839020721224,0.4167565578762805,0.562691752050556,0.6069825427525297,18.035450593147964,19.52372878386856,25.561981308062354,34.35799255393925,38.552074949773655,0.6542702667214677,0.7056058492659497,0.9216160548667296,1.371329571715561,1.641313853272505,499,Acanthurus xanthopterus,FALSE,FALSE,TRUE,normal,0.4167565578762805,31.187374749498996,rls_norm
Achoerodus gouldii__Achoerodus gouldii,8.960823429876047,15.07876995600592,35.41633863912131,47.42581933386448,50.518074464301066,31.184909394473564,32.98079691348234,41.46400044803849,54.61245240575926,58.531334765011195,-86.72000975095493,rls,3.540182796470942,3.5517783694032343,3.5918506273665196,3.631009942469074,3.643922400647877,0.4023739147411659,0.4100526522178659,0.4428862559127746,0.487383610733,0.5031123644669002,-76.41713775316069,43.585908489576,45.067892115705554,50.7203142280437,57.39597893017457,59.72791850293732,0.5295551595436871,0.5491354972769688,0.626178327917092,0.7049535367393306,0.7208668008917631,38.02006079364117,38.44486483852938,40.04429652153837,41.930357052364045,42.60371143376513,0.4192234088500353,0.427908860375259,0.46551826121744466,0.5178119891084401,0.536694023614912,2626,Achoerodus gouldii,TRUE,FALSE,FALSE,lognormal,0.46551826121744466,38.56816450875857,rls_lnorm
Achoerodus viridis__Achoerodus viridis,11.05295712960838,14.82172001572762,25.489756166247,31.588479730348023,32.8663566584544,23.869723509836124,24.87572061701689,29.581947494703115,36.66198767039523,38.55494779223732,-108.21734836986656,rls,3.203945033746421,3.233299630437679,3.3186983962026604,3.393041032701112,3.41326238062871,0.5648083801217415,0.5769926306720234,0.6239476544046818,0.6872561344349157,0.7105016455200874,-113.99557698112496,32.93332125938808,33.601031495947446,36.18976283284577,39.09239786120939,40.10294715788298,0.5539848810035946,0.5671607337908602,0.6207415899923153,0.6824268943505398,0.6977916308373551,30.545094335983567,31.244001639093927,33.655715600850485,36.07059349604915,36.76671095117347,0.6129951287025046,0.6285191985242067,0.6899007361527596,0.776989119562743,0.8103548673753603,13000,Achoerodus viridis,TRUE,FALSE,TRUE,normal,0.6207415899923153,33.6275,rls_norm
Aethaloperca rogaa__Aethaloperca rogaa,19.04626529508612,20.19320989040668,23.371378788922748,25.784367842864786,26.44081345252344,10.485598835998813,10.912860354822865,13.06416225940179,16.51131501876047,17.685931264880654,-28.80383382773344,rls,2.953453640361162,2.9911504944246516,3.0860026904105986,3.1762227997388837,3.201422560673689,0.44732954348732307,0.4625666410536972,0.5268058487089445,0.6075512029106896,0.6346159719877515,-35.08296110185519,22.431670762398007,22.95592016725959,24.783454210937307,26.95231536905494,27.526309567891712,0.40355458313838727,0.4187068294178877,0.4775612620958217,0.5538356480657648,0.5762454656456418,22.29210261905554,22.9398072574063,25.189944157725407,27.612439119779683,28.459956420360548,0.4706691509240515,0.4884494780999725,0.5655601880824384,0.6681758354408566,0.7042116595157061,201,Aethaloperca rogaa,FALSE,FALSE,TRUE,normal,0.4775612620958217,24.925373134328357,rls_norm
Afurcagobius tamarensis__Afurcagobius tamarensis,2.891369657526182,3.7175585430612847,4.771255503228241,5.292526808387916,5.4642765620635645,1.7563809247143731,1.8629953896137872,2.232819361938711,3.004538447139963,3.5239082735516183,-6.755204090481775,rls,1.2808416045873812,1.3857103509427495,1.547726737558324,1.6584334271035277,1.6928506616769647,0.2929653991092622,0.3099143818883028,0.3801035427837238,0.5272391396875148,0.6358958850152459,-12.91457919418305,4.517870512436456,4.643925999616091,5.05741063297411,5.467036174426529,5.620972529964733,0.3222394523855012,0.3393366942863593,0.39223754757217744,0.4716195859116157,0.5129043521646481,4.214111567584553,4.466584742395989,5.073183908900167,5.645199838275403,5.901950884433276,0.29936547550581577,0.3175070352187136,0.3942551047682193,0.5660929887444899,0.7059381095167323,343,Afurcagobius tamarensis,FALSE,FALSE,TRUE,normal,0.39223754757217744,5.123906705539358,rls_norm
Aldrichetta forsteri__Aldrichetta forsteri,4.054952745616079,8.283863727556282,21.874812180996372,29.74071532581623,31.861924712077453,8.227803518029104,9.123767124292533,15.048205857326366,28.31266495921976,33.616594588768216,-19.628266473997037,rls,2.6501498731281488,2.8009244887430715,3.0891015894008196,3.353955864268884,3.436482673477452,0.3469966314424094,0.3777207281707979,0.5478857506396323,0.9163961538350084,1.1268669737989814,-25.81882650464828,18.70474367518205,20.07183009111988,25.65919030973857,33.12798887109494,36.61005628151566,0.3212163375548966,0.3506072976346598,0.5219877086456925,0.6886310843367647,0.7058255942427508,18.57893544059337,19.95539146214245,25.95690210980352,38.163245942500154,45.551516914368875,0.35770861786657276,0.3916025207893994,0.5916926459843457,1.147110358704785,1.6000790094231692,365,Aldrichetta forsteri,TRUE,TRUE,TRUE,normal,0.5219877086456925,33.13013698630137,rls_norm
Alepes vari__Alepes vari,17.934951556392242,20.337791742865942,24.27383053880094,28.302007865594852,29.72505179357363,4.964269491167395,5.339117492052665,7.537008607640619,13.899816427037807,17.685677937331015,-18.14514692036398,rls,2.983074035041624,3.0110986684793946,3.1125335576008837,3.2413806729846044,3.2854932627155935,0.18899457759789748,0.20253204960623536,0.26443035475077625,0.37635273249998863,0.427131059881268,-22.598188174700496,20.515870370453793,21.391202581027667,24.534905231264165,28.80097087551819,30.380208262230923,0.20177899040905825,0.2173835366979358,0.30308040816663795,0.4972380896034534,0.5783814131902079,20.499749487374075,21.04797572338202,23.313364600491873,27.034052897093535,28.5099955637927,0.1906948759365154,0.20462683528986791,0.2691208722887033,0.3900812540464241,0.4473737489063408,334,Alepes vari,FALSE,FALSE,TRUE,normal,0.30308040816663795,22.035928143712574,rls_norm
Ambassis jacksoniensis__Ambassis jacksoniensis,3.4198100349376324,4.244373745101143,4.893266516942112,5.176162745065749,5.333700257823517,1.045612211092818,1.080410173091717,1.2669983944974823,2.53308614302257,3.1699883842992707,-12.294902422074182,rls,1.503415882199859,1.520704011659859,1.5560400322574297,1.5947482204352377,1.6131094492192828,0.2003387379996083,0.20561391659805067,0.2258045889592585,0.26366456524848325,0.29560509416994024,-13.468387111903734,4.494112460613662,4.656711143522021,4.924390596124409,5.277697113442096,5.514325219280884,0.2104886967565609,0.21804372648771136,0.2535917443927276,0.4360455640174824,0.4846016768980972,4.646433039734172,4.708073294026912,4.86646949344453,5.072146357500765,5.184003807126073,0.2023658272882874,0.2078063685452296,0.22871371370112192,0.2683140548870184,0.3021818782303547,3310,Ambassis jacksoniensis,FALSE,FALSE,TRUE,normal,0.2535917443927276,4.893504531722054,rls_norm
Amblyeleotris steinitzi__Amblyeleotris steinitzi,5.278998235319115,5.3992226599365205,5.66777116448335,5.9377520449666905,6.046398931994054,1.180026728530234,1.2293127566563709,1.4255277294381092,1.7750265878924418,1.9961905802711168,-5.222078871327129,rls,1.6320628868876377,1.6514611093030225,1.7007035499815355,1.7482023040045789,1.7650037301310857,0.2101356126312533,0.21891009365414285,0.2485939719980047,0.29153063785953914,0.31278470206204256,-8.33283052451554,5.334269551489716,5.428510504067907,5.678897872169152,5.951291783828306,6.063008284515911,0.20687658466987469,0.21558685108315032,0.2504768465793582,0.30513724674736004,0.33657994340133307,5.299937029836228,5.3939935811569955,5.65330904604163,5.930351588908148,6.048188363493377,0.2124768332123449,0.22155909846371616,0.25248459425842756,0.29783603317188895,0.32059320965973037,252,Amblyeleotris steinitzi,FALSE,FALSE,TRUE,normal,0.2504768465793582,5.654761904761905,rls_norm
Amblyglyphidodon aureus__Amblyglyphidodon aureus,8.022210085797077,8.850260941936916,9.50441836762209,9.99805517582794,10.236112308705614,2.01629940619778,2.0771708816377448,2.4836142075798753,4.280110291407369,5.473994424846773,-25.030467552836853,rls,2.054831652978489,2.092487979441449,2.195136273944214,2.2656808517019127,2.2879582053242817,0.23934641490433065,0.25208660202791344,0.3217820402240217,0.4540368066508108,0.5067103486659605,-31.478014077169597,8.884086733379196,9.08231807832558,9.536800813010744,10.124041040021718,10.4278987315413,0.21025436909611997,0.2167284493629724,0.25854268534810226,0.414202024722068,0.4882580223824156,8.497964794559444,8.734787023860804,9.455565846309948,10.276929082614242,10.642802813556887,0.2428155211080912,0.25614501004770124,0.33029417726446153,0.4784734268814622,0.5410442479173405,1118,Amblyglyphidodon aureus,FALSE,FALSE,TRUE,normal,0.25854268534810226,9.639982110912344,rls_norm
Amblyglyphidodon curacao__Amblyglyphidodon curacao,5.910434035178167,6.044870643877387,6.383588717448813,6.674659128020226,6.799315937605899,2.277347570802223,2.3276431943302422,2.5396517848832056,2.925094378439651,3.107365397466978,-34.70271882732363,rls,1.6883426262657473,1.7195331279944115,1.8041860133832044,1.880713979983298,1.9062803523156715,0.3061864691741229,0.3197651691787562,0.3631633743415531,0.42412875864070065,0.4504362781642496,-43.07294172834494,6.189844342121972,6.272538355836113,6.521091694447106,6.796690015002674,6.92133620053068,0.334290834447824,0.34136023712248964,0.3670622996883509,0.406534162400895,0.42578661849948674,5.919885256408392,6.037761083445179,6.494116870965297,6.984101265295283,7.168660067267224,0.31350487930498905,0.32811597058729636,0.3754731781419829,0.4439368600147579,0.47427966486305423,68234,Amblyglyphidodon curacao,FALSE,FALSE,TRUE,normal,0.3670622996883509,6.488480816015477,rls_norm
Amblyglyphidodon leucogaster__Amblyglyphidodon leucogaster,6.168749382095623,6.713550589615699,7.245764179675832,7.6164472975005,7.728828799383732,2.628252388402988,2.6886327266771217,2.943389920847876,3.634347429532829,4.262597893415509,-37.15059530352967,rls,1.7790212078423058,1.8190969025720516,1.9261897440403557,2.0164458606316167,2.0427164759419068,0.32231434087113786,0.33691754035743504,0.3972009784796048,0.48388007076208905,0.5184750057546006,-45.00305820877786,6.960353221687727,7.097332921090847,7.417249191213513,7.749893078181005,7.872063373239476,0.3380944753575794,0.346107229676887,0.3752210261235111,0.4396708308167305,0.4854828132508613,6.612530890543134,6.797107820804584,7.438612164821782,8.0993334754481765,8.345157451435258,0.3308694015609135,0.3467087135804439,0.4133947731478094,0.513635393458302,0.5553510694299179,20120,Amblyglyphidodon leucogaster,FALSE,FALSE,TRUE,normal,0.3752210261235111,7.41948310139165,rls_norm
Amblyglyphidodon ternatensis__Amblyglyphidodon ternatensis,1.3683311771405464,2.40257159615853,4.096743694017656,4.620360728302883,4.788495953799795,1.687717446114669,1.7533062945318685,2.081815846673821,3.120483842284348,3.590220730790898,-11.914110636828724,rls,0.6778087994807585,1.1828501978376924,1.429323951991552,1.5393272259921444,1.5827266677127163,0.28701636839938643,0.30296794122754167,0.3633384924899725,0.5829715406967538,0.9230734836112222,-17.372253972223476,3.938606333252261,4.092200885251776,4.463192213776699,4.8424375299322096,4.988319817226956,0.33910611607389946,0.35099478630976344,0.40004454993776145,0.4954137411198078,0.5231979271914573,3.07650150871498,3.8272244145643497,4.468482785709229,4.989391267568448,5.230328798711321,0.29303006568564177,0.31005506335577454,0.3756664430740302,0.636195802387683,1.1595181819234492,2948,Amblyglyphidodon ternatensis,FALSE,FALSE,TRUE,normal,0.40004454993776145,4.5437584803256446,rls_norm
Amblygobius decussatus__Amblygobius decussatus,3.085725740077348,4.527262332797298,5.6082894053045935,6.1215393296484555,6.306460160944022,1.7443422883513593,1.8227478664551868,2.2071757330566584,3.495337494712503,4.438177382364079,-13.134069923425212,rls,1.6344488095197722,1.6471477017250264,1.6909717852133277,1.7357476662482656,1.7541065062259076,0.27844362741798184,0.2855095037253302,0.3122174134251476,0.3484261276133723,0.36641833390356254,-13.29319331423004,5.2379527954356355,5.375159717162175,5.776793021846792,6.295441582686648,6.52418433644911,0.29371232461846003,0.305790168527242,0.3591046957777577,0.4852743608859212,0.5398746998027533,5.40017161585857,5.472125915234284,5.696315861522097,5.97417683376559,6.090161085441862,0.2839288165970394,0.2914279080632957,0.3199829330454058,0.3592733193146348,0.3790684372195241,630,Amblygobius decussatus,FALSE,FALSE,TRUE,normal,0.3591046957777577,5.670634920634921,rls_norm
Amblygobius nocturnus__Amblygobius nocturnus,3.1039264737732633,3.730196518926986,4.44917208199467,4.759491607631952,4.877084094857253,1.4384999417345283,1.4928343577191687,1.7283288594867663,2.4225785840695493,2.941465185070667,-5.9641609790610985,rls,1.392462784163227,1.4182738857560913,1.4818869731197042,1.5401979668417374,1.5691525480625286,0.2631547920740586,0.27243682283674464,0.30702900234154373,0.37241621094767663,0.4065017281961829,-9.685420452880408,4.207666029819546,4.327524579640083,4.595914661228364,4.8912014935652195,5.033188527474129,0.29906163787586915,0.30865423586965324,0.34816572171426496,0.43376616255395034,0.4807737511197656,4.280238280002145,4.369306632470073,4.616511031977169,4.901630857683425,5.0640505329303656,0.26777710536297983,0.2775710574101931,0.3144087942589096,0.385710164977557,0.4238873896328764,504,Amblygobius nocturnus,FALSE,FALSE,TRUE,normal,0.34816572171426496,4.583333333333333,rls_norm
Amblygobius phalaena__Amblygobius phalaena,0.9158485899886644,1.5746915551455345,4.469672040099134,5.733125207762668,5.960608898482981,3.292757103884851,3.4325094538140535,4.359341677880261,5.956379590571368,6.332004852844557,-28.247883058628055,rls,1.636412200013267,1.654673140436351,1.7051371164187294,1.754992030214822,1.773693482310759,0.3914418113564757,0.40151903006953105,0.43098452877549664,0.4744651071585781,0.4920274115609067,-27.29876778237994,5.633433793358061,5.748065510183883,6.192139507252622,6.802142304407912,7.062898671089162,0.4498937924278564,0.4608711540692881,0.5231140826289085,0.594535949943284,0.6046461139023487,5.695920832492341,5.7756617218400494,6.040895250269755,6.359620321583229,6.49190536170759,0.40692650244996,0.41825892436079254,0.4517946211260081,0.5024633511651848,0.523364194317145,3516,Amblygobius phalaena,FALSE,FALSE,FALSE,lognormal,0.4517946211260081,5.987627986348123,rls_lnorm
Amphichaetodon howensis__Amphichaetodon howensis,12.503244001014966,12.721220244236818,13.342809848604354,13.898365938559454,14.060249834372266,3.3057355622515123,3.407912600304507,3.7642464649069542,4.241175909750799,4.427257196751702,-10.829120231229345,rls,2.1618782165816675,2.2376402882812263,2.4227003448994813,2.542746360643185,2.567887529487853,0.31761648710040974,0.33420006067077984,0.42451634390464976,0.5848180333637886,0.6794629371058964,-25.440669129197268,12.543878650005407,12.747211310061235,13.354502343777582,13.906534895104963,14.069929627854174,0.2455067416528054,0.2528906662568067,0.2808014211238459,0.32019305715284185,0.3347902637671507,10.052344624430226,10.627155963012871,12.402032300479304,13.991282279769566,14.681719005209866,0.32579772008669655,0.3437525538895906,0.4443801821604575,0.6385744980195398,0.7659774373748773,204,Amphichaetodon howensis,FALSE,FALSE,TRUE,normal,0.2808014211238459,13.394607843137257,rls_norm
